channelName,channelId,videoId,thumbnailUrl,datePublished,title,duration,viewCount,likeCount,commentCount
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,VN8gikW4ZHE,https://i.ytimg.com/vi/VN8gikW4ZHE/sddefault.jpg,2024-04-27T02:00:14Z,"ARDA GÜLER, MVP 🌟",17,185140,16337,99
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,EqlGb5WZ7R0,https://i.ytimg.com/vi/EqlGb5WZ7R0/sddefault.jpg,2024-04-29T21:32:06Z,Is he PEDRI or is he Cubarsí 👀?,10,196928,9130,73
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,sMutPZupQdk,https://i.ytimg.com/vi/sMutPZupQdk/sddefault.jpg,2019-04-02T22:32:43Z,Resumen de Villarreal CF vs FC Barcelona (4-4),91,5116960,35024,1336
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,4W6PlaQd2rI,https://i.ytimg.com/vi/4W6PlaQd2rI/sddefault.jpg,2019-12-07T23:00:00Z,Resumen de FC Barcelona vs RCD Mallorca (5-2),90,3120712,43529,1733
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,pPKRSfTyquA,https://i.ytimg.com/vi/pPKRSfTyquA/sddefault.jpg,2024-04-26T21:15:10Z,REAL SOCIEDAD 0 - 1 REAL MADRID | RESUMEN LALIGA EA SPORTS,190,3030276,50608,1161
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,4JnLNkYboHc,https://i.ytimg.com/vi/4JnLNkYboHc/sddefault.jpg,2024-04-28T19:11:22Z,VILLARREAL CF 3 - 0 RAYO VALLECANO | RESUMEN LALIGA EA SPORTS,187,67513,1878,56
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,4En13frBu20,https://i.ytimg.com/vi/4En13frBu20/sddefault.jpg,2024-04-29T21:22:39Z,FC BARCELONA 4 - 2 VALENCIA CF | RESUMEN LALIGA EA SPORTS,203,3253505,72902,2066
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,-gx5CyDhuyE,https://i.ytimg.com/vi/-gx5CyDhuyE/sddefault.jpg,2024-04-27T14:20:07Z,UD LAS PALMAS 0 - 2 GIRONA FC | RESUMEN LALIGA EA SPORTS,183,145919,2837,63
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,4ddm2JiuRPs,https://i.ytimg.com/vi/4ddm2JiuRPs/sddefault.jpg,2019-03-17T23:13:21Z,Resumen de Real Betis vs FC Barcelona (1-4),91,6616303,50742,2389
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,JuQtqxOsmdI,https://i.ytimg.com/vi/JuQtqxOsmdI/sddefault.jpg,2021-08-11T10:00:09Z,TOP 10 GOLES DE JUGADA INDIVIDUAL Cristiano Ronaldo LaLiga Santander,397,2109714,46810,1857
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,TU6zM63GuLo,https://i.ytimg.com/vi/TU6zM63GuLo/sddefault.jpg,2020-10-24T16:58:31Z,Highlights FC Barcelona vs Real Madrid (1-3),91,5856597,54846,3088
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,92n63SGTaH0,https://i.ytimg.com/vi/92n63SGTaH0/sddefault.jpg,2024-04-27T21:25:57Z,ATLÉTICO DE MADRID 3 - 1 ATHLETIC CLUB | RESUMEN LALIGA EA SPORTS,186,548315,10134,204
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,do9qLAcAHHc,https://i.ytimg.com/vi/do9qLAcAHHc/sddefault.jpg,2024-04-27T16:20:54Z,UD ALMERÍA 1 - 3 GETAFE CF | RESUMEN LALIGA EA SPORTS,186,171540,3598,254
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,hRHrV9ts7hk,https://i.ytimg.com/vi/hRHrV9ts7hk/sddefault.jpg,2024-04-28T21:16:09Z,REAL BETIS 1 - 1 SEVILLA FC | RESUMEN LALIGA EA SPORTS,192,205605,3991,172
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,fkIkUltFhio,https://i.ytimg.com/vi/fkIkUltFhio/sddefault.jpg,2020-03-27T11:00:19Z,TOP 10 GOALS Carlos Vela,324,216756,4764,305
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,WULGRJO42n8,https://i.ytimg.com/vi/WULGRJO42n8/sddefault.jpg,2024-04-28T14:49:08Z,CÁDIZ CF 1 - 1 RCD MALLORCA | RESUMEN LALIGA EA SPORTS,184,31908,891,21
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,WDwyOrBazXY,https://i.ytimg.com/vi/WDwyOrBazXY/sddefault.jpg,2020-02-17T11:00:08Z,TOP 10 GOALS LaLiga James Rodríguez,312,1341200,29997,925
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,WbZIBiVTU04,https://i.ytimg.com/vi/WbZIBiVTU04/sddefault.jpg,2019-10-31T00:36:30Z,Resumen de Real Madrid vs CD Leganés (5-0),91,2498587,17996,643
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,VuViTGJ-EHA,https://i.ytimg.com/vi/VuViTGJ-EHA/sddefault.jpg,2020-07-11T20:37:59Z,Highlights Real Valladolid vs FC Barcelona (0-1),91,1442583,5638,256
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,SmKknhp0QRQ,https://i.ytimg.com/vi/SmKknhp0QRQ/sddefault.jpg,2020-07-19T22:03:24Z,Resumen de CD Leganés vs Real Madrid (2-2),91,814931,10694,1058
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,Wje7tJTqe4c,https://i.ytimg.com/vi/Wje7tJTqe4c/sddefault.jpg,2020-06-13T22:00:05Z,Resumen de RCD Espanyol vs Deportivo Alavés (2-0),91,185563,2608,116
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,mR3Fam1PAZk,https://i.ytimg.com/vi/mR3Fam1PAZk/sddefault.jpg,2020-06-12T23:13:15Z,Resumen Valencia CF vs Levante UD (1-1),90,317299,4680,302
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,2KXXZMH1v6o,https://i.ytimg.com/vi/2KXXZMH1v6o/sddefault.jpg,2020-09-13T22:00:01Z,Resumen de Valencia CF vs Levante UD (4-2),90,493767,8455,381
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,zd2k8FsXznc,https://i.ytimg.com/vi/zd2k8FsXznc/sddefault.jpg,2020-10-17T17:18:20Z,Highlights RC Celta vs Atletico Madrid (0-2),90,291017,2035,70
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,lViBPwVVYi4,https://i.ytimg.com/vi/lViBPwVVYi4/sddefault.jpg,2019-05-18T22:00:03Z,Resumen de RCD Espanyol vs Real Sociedad (2-0),91,193116,2122,169
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,kLczQR0SiZg,https://i.ytimg.com/vi/kLczQR0SiZg/sddefault.jpg,2020-10-31T20:11:50Z,Highlights CA Osasuna vs Atletico Madrid (1-3),91,348721,2574,184
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,uwc1Mn0nQxQ,https://i.ytimg.com/vi/uwc1Mn0nQxQ/sddefault.jpg,2019-02-23T23:00:04Z,Resumen de Sevilla FC vs FC Barcelona (2-4),90,3106567,26409,857
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,0BPeG8JxWf8,https://i.ytimg.com/vi/0BPeG8JxWf8/sddefault.jpg,2020-11-28T18:14:09Z,Highlights Valencia CF vs Atletico Madrid (0-1),91,219850,1328,63
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,DUk3ko1Ryo0,https://i.ytimg.com/vi/DUk3ko1Ryo0/sddefault.jpg,2019-10-05T22:00:00Z,Resumen de CA Osasuna vs Villarreal CF (2-1),90,227145,2343,53
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,OnJnR5Vrf-4,https://i.ytimg.com/vi/OnJnR5Vrf-4/sddefault.jpg,2024-05-02T16:00:19Z,La espectacular chilena de JOÃO FÉLIX 🤩 | Los mejores GOLES de ABRIL,485,21353,506,26
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,DJO8g1wxSP8,https://i.ytimg.com/vi/DJO8g1wxSP8/sddefault.jpg,2020-06-25T23:09:00Z,Resumen de Real Betis vs RCD Espabnyol (1-0),90,165100,2883,303
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,RVriZRq6MtE,https://i.ytimg.com/vi/RVriZRq6MtE/sddefault.jpg,2020-12-19T16:01:14Z,Highlights Atletico Madrid vs Elche CF (3-1),90,226561,1941,145
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,DO7d8O3ivRc,https://i.ytimg.com/vi/DO7d8O3ivRc/sddefault.jpg,2020-06-19T22:45:34Z,Resumen de Sevilla FC vs FC Barcelona (0-0),91,807546,9775,1032
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,ItLBMGhuRto,https://i.ytimg.com/vi/ItLBMGhuRto/sddefault.jpg,2019-05-05T22:00:01Z,Resumen de Real Madrid vs Villarreal CF (3-2),91,1415030,7141,336
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,7gpm4o9XpmE,https://i.ytimg.com/vi/7gpm4o9XpmE/sddefault.jpg,2021-07-21T15:00:11Z,BEST FREE KICK GOALS Cristiano Ronaldo LaLiga Santander,396,621473,18359,1106
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,C6hwIB7R28k,https://i.ytimg.com/vi/C6hwIB7R28k/sddefault.jpg,2020-12-05T20:22:00Z,Highlights Atletico Madrid vs Real Valladolid (2-0),90,308058,1879,113
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,VDy_hdsG3QU,https://i.ytimg.com/vi/VDy_hdsG3QU/sddefault.jpg,2018-10-05T22:00:03Z,Resumen de Athletic Club vs Real Sociedad (1-3),98,304093,2811,253
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,xvH_GAIs27E,https://i.ytimg.com/vi/xvH_GAIs27E/sddefault.jpg,2020-07-09T23:15:59Z,Highlights Athletic Club vs Sevilla FC (1-2),91,146349,969,56
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,zP48hK6zQEQ,https://i.ytimg.com/vi/zP48hK6zQEQ/sddefault.jpg,2019-03-10T23:00:11Z,Resumen de Girona FC vs Valencia CF (2-3),91,195516,1637,54
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,3pZmI7SmKxw,https://i.ytimg.com/vi/3pZmI7SmKxw/sddefault.jpg,2020-06-23T20:36:14Z,Highlights Levante UD vs Atlético de Madrid (0-1),90,172993,996,57
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,VA4cKJ3ysuI,https://i.ytimg.com/vi/VA4cKJ3ysuI/sddefault.jpg,2019-11-02T23:00:02Z,Resumen de Levante UD vs FC Barcelona (3-1),91,939692,7393,564
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,1_6acQDcg3Y,https://i.ytimg.com/vi/1_6acQDcg3Y/sddefault.jpg,2018-09-29T22:00:02Z,Resumen de SD Eibar vs Sevilla FC (1-3),97,216504,1996,91
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,5-nlk-aRS0E,https://i.ytimg.com/vi/5-nlk-aRS0E/sddefault.jpg,2019-05-04T22:00:01Z,Resumen de RCD Espanyol vs Atlético de Madrid (3-0),91,436788,3226,140
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,HQa9CpO8MW4,https://i.ytimg.com/vi/HQa9CpO8MW4/sddefault.jpg,2021-02-26T23:00:04Z,Resumen de Levante UD vs Athletic Club (1-1),91,216627,2695,299
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,ZKBU_ArynLc,https://i.ytimg.com/vi/ZKBU_ArynLc/sddefault.jpg,2020-06-17T22:44:41Z,Resumen de CA Osasuna vs Atlético de Madrid (0-5),91,1009084,14320,495
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,G0WBqAa5Vs8,https://i.ytimg.com/vi/G0WBqAa5Vs8/sddefault.jpg,2020-09-13T22:04:03Z,Highlights Valencia CF vs Levante UD (4-2),90,191744,2486,135
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,E4w6TWduV5Q,https://i.ytimg.com/vi/E4w6TWduV5Q/sddefault.jpg,2024-04-29T10:00:12Z,FEDE VALVERDE: TODOS sus GOLES en LALIGA EA SPORTS,483,105649,3107,79
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,s6ELlzwTdpM,https://i.ytimg.com/vi/s6ELlzwTdpM/sddefault.jpg,2020-05-06T10:00:28Z,TOP 25 GOALS Diego Costa en LaLiga Santander,904,364932,6513,465
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,DuJTlHexUNs,https://i.ytimg.com/vi/DuJTlHexUNs/sddefault.jpg,2022-06-09T11:00:14Z,TOP 10 GOALS Vini Jr. LaLiga Santander,437,365191,11021,257
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,VVLBIpdl5rQ,https://i.ytimg.com/vi/VVLBIpdl5rQ/sddefault.jpg,2021-01-08T23:00:06Z,Resumen de RC Celta vs Villarreal CF (0-4),91,373558,5604,369
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,2Wbz3uJGIWw,https://i.ytimg.com/vi/2Wbz3uJGIWw/sddefault.jpg,2020-06-11T22:58:37Z,Highlights Sevilla FC vs Real Betis (2-0),91,430164,4783,176
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,72wk-pdyI8o,https://i.ytimg.com/vi/72wk-pdyI8o/sddefault.jpg,2021-01-11T23:00:03Z,Resumen de Elche CF vs Getafe CF (1-3),91,193693,3337,174
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,-nWy6ZAkRlE,https://i.ytimg.com/vi/-nWy6ZAkRlE/sddefault.jpg,2021-03-06T23:00:00Z,Resumen de Elche CF vs Sevilla FC (2-1),91,253223,3787,330
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,hGwHcucHO8I,https://i.ytimg.com/vi/hGwHcucHO8I/sddefault.jpg,2020-12-29T23:00:11Z,Resumen de FC Barcelona vs SD Eibar (1-1),91,1323203,11833,1125
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,oridAMFK-r8,https://i.ytimg.com/vi/oridAMFK-r8/sddefault.jpg,2020-10-24T22:17:30Z,Highlights Atletico Madrid vs Real Betis (2-0),91,1001080,7234,239
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,nR9gwygTE4c,https://i.ytimg.com/vi/nR9gwygTE4c/sddefault.jpg,2019-12-14T22:53:15Z,Highlights Atletico Madrid vs CA Osasuna (2-0),91,279880,1385,41
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,B3mN0JyEsCc,https://i.ytimg.com/vi/B3mN0JyEsCc/sddefault.jpg,2019-05-03T22:00:00Z,Resumen de Sevilla FC vs CD Leganés (0-3),90,189302,2400,104
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,6yhROOLOXjw,https://i.ytimg.com/vi/6yhROOLOXjw/sddefault.jpg,2020-11-01T23:00:01Z,Resumen de RC Celta vs Real Sociedad (1-4),91,192140,3088,140
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,vgX6mETogA0,https://i.ytimg.com/vi/vgX6mETogA0/sddefault.jpg,2019-05-19T17:35:07Z,Highlights SD Eibar vs FC Barcelona (2-2),91,250840,2030,137
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,hqXKAKVg-u8,https://i.ytimg.com/vi/hqXKAKVg-u8/sddefault.jpg,2021-01-09T23:04:05Z,Resumen de CA Osasuna vs Real Madrid (0-0),91,828504,6376,751
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,fAxYpVB8k-I,https://i.ytimg.com/vi/fAxYpVB8k-I/sddefault.jpg,2020-11-08T23:00:13Z,Resumen de Real Valladolid vs Athletic Club (2-1),90,149783,2091,122
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,WtUdoeVnNYs,https://i.ytimg.com/vi/WtUdoeVnNYs/sddefault.jpg,2020-10-31T23:00:05Z,Resumen de CA Osasuna vs Atlético de Madrid (1-3),91,559008,7433,263
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,_EVk6Mo_sKA,https://i.ytimg.com/vi/_EVk6Mo_sKA/sddefault.jpg,2019-08-30T22:00:08Z,Resumen de Sevilla FC vs RC Celta (1-1),91,313501,3749,220
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,CEArQE2sdrY,https://i.ytimg.com/vi/CEArQE2sdrY/sddefault.jpg,2020-12-30T23:00:02Z,Resumen de Elche CF vs Real Madrid (1-1),91,1102650,8473,709
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,2-8qTwJayOE,https://i.ytimg.com/vi/2-8qTwJayOE/sddefault.jpg,2019-11-03T23:00:01Z,Resumen de CA Osasuna vs Deportivo Alavés (4-2),91,189450,1685,48
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,7ZeFg6qB3hg,https://i.ytimg.com/vi/7ZeFg6qB3hg/sddefault.jpg,2019-12-14T23:00:00Z,Resumen de Real Sociedad vs FC Barcelona (2-2),90,946203,8090,662
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,Rmrd5Y41Yh8,https://i.ytimg.com/vi/Rmrd5Y41Yh8/sddefault.jpg,2021-02-08T22:54:46Z,Highlights Atlético de Madrid vs RC Celta (2-2),90,331691,4156,251
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,PhwN7dHWiSU,https://i.ytimg.com/vi/PhwN7dHWiSU/sddefault.jpg,2020-11-21T23:00:03Z,Resumen de Sevilla FC vs RC Celta (4-2),91,297909,4739,222
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,RBjIOslkMrQ,https://i.ytimg.com/vi/RBjIOslkMrQ/sddefault.jpg,2020-06-14T23:13:54Z,Resumen de Real Sociedad vs CA Osasuna (1-1),91,199679,3452,94
@LaLiga,UCTv-XvfzLX3i4IGWAm4sbmA,PeyeVGzsBFM,https://i.ytimg.com/vi/PeyeVGzsBFM/sddefault.jpg,2019-01-27T21:23:00Z,Highlights Girona FC vs FC Barcelona (0-2),91,433976,3122,103
